Customer ID,first_purchase_date,last_purchase_date,number_of_orders,number_of_items,total_revenue,average_order_value,avg_items_per_invoice,avg_unique_stockcodes_per_invoice,customer_type,R,F,M,rfm_score,customer_segment,churn_status,days_since_last_purchase,Country,LTV,CohortMonth
15144,2009-12-13 11:35:00,2011-12-01 15:12:00,29,5251,12160.31,419.3210344827586,181.06896551724137,12.03448275862069,Retail,3,3,3,333,Best Customer,Active,7.0,United Kingdom,12160.31,2009-12
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,756,1194.73,298.6825,189.0,16.75,Retail,3,2,2,322,Loyal Customer,Active,3.0,United Kingdom,1194.73,2011-04
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,2,1473,1327.16,663.58,736.5,45.5,Wholesale,,,,,,,,,,
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,366,623.5,623.5,366.0,28.0,Retail,2,1,2,212,Average Customer,Churned,239.0,United Kingdom,623.5,2011-04
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,187,301.29,301.29,187.0,20.0,Retail,3,1,1,311,Average Customer,Active,10.0,United Kingdom,301.29,2011-11
15149,2010-02-28 11:13:00,2011-07-29 10:58:00,5,380,1554.6100000000001,310.922,76.0,13.8,Retail,2,2,3,223,Loyal Customer,Active,133.0,United Kingdom,1554.6100000000001,2010-02
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,6167,8977.94,690.6107692307693,474.38461538461536,44.07692307692308,Retail,3,3,3,333,Best Customer,Active,16.0,United Kingdom,8977.94,2010-06
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,795,2085.61,1042.805,397.5,28.5,Retail,1,1,3,113,Average Customer,Churned,422.0,United Kingdom,2085.61,2010-07
15152,2010-01-07 15:15:00,2011-11-30 12:32:00,14,2994,5263.83,375.98785714285714,213.85714285714286,21.428571428571427,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,5263.83,2010-01
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,198,329.25,329.25,198.0,22.0,Retail,3,1,1,311,Average Customer,Active,30.0,United Kingdom,329.25,2011-11
15154,2010-08-18 17:41:00,2011-09-25 16:05:00,3,333,1343.72,447.9066666666667,111.0,55.666666666666664,Wholesale,,,,,,,,,,
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,192,383.96999999999997,383.96999999999997,192.0,24.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,382.0,United Kingdom,383.96999999999997,2010-11
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,3,597,961.49,320.49666666666667,199.0,18.333333333333332,Retail,3,2,2,322,Loyal Customer,Active,0.0,United Kingdom,961.49,2011-11
15157,2009-12-10 14:44:00,2011-12-06 11:28:00,5,3466,2654.11,530.822,693.2,30.4,Wholesale,,,,,,,,,,
15158,2010-11-03 13:46:00,2011-10-25 13:53:00,2,219,606.02,303.01,109.5,5.5,Retail,2,1,2,212,Average Customer,Active,44.0,United Kingdom,606.02,2010-11
15159,2010-10-04 09:31:00,2011-12-08 12:05:00,34,13512,22116.73,650.4920588235294,397.4117647058824,23.823529411764707,Retail,3,3,3,333,Best Customer,Active,1.0,United Kingdom,22116.73,2010-10
15160,2010-10-14 15:26:00,2010-12-17 14:15:00,4,307,589.27,147.3175,76.75,5.75,Retail,1,2,2,122,Average Customer,Churned,356.0,United Kingdom,589.27,2010-10
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,144,119.92,119.92,144.0,33.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,387.0,United Kingdom,119.92,2010-11
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,74,312.9,312.9,74.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,730.0,United Kingdom,312.9,2009-12
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,2,186,304.47,152.235,93.0,14.5,Retail,3,1,1,311,Average Customer,Active,17.0,United Kingdom,304.47,2011-05
15164,2010-01-18 13:34:00,2011-10-02 12:05:00,9,912,2028.1100000000001,225.34555555555556,101.33333333333333,38.22222222222222,Retail,2,3,3,233,Loyal Customer,Active,68.0,United Kingdom,2028.1100000000001,2010-01
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,1,160,487.75,487.75,160.0,27.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,372.0,United Kingdom,487.75,2010-12
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,140,167.16,167.16,140.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,467.0,United Kingdom,167.16,2010-08
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,863,1627.62,325.524,172.6,59.4,Wholesale,,,,,,,,,,
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,52,106.56,106.56,52.0,5.0,Retail,3,1,1,311,Average Customer,Active,25.0,United Kingdom,106.56,2011-11
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,356,569.22,284.61,178.0,29.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,381.0,United Kingdom,569.22,2009-12
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,33,81.15,81.15,33.0,4.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,406.0,United Kingdom,81.15,2010-10
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,290,1289.5,1289.5,290.0,5.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,330.0,United Kingdom,1289.5,2011-01
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1611,1624.05,324.81,322.2,22.0,Retail,3,2,3,323,Loyal Customer,Active,8.0,United Kingdom,1624.05,2011-04
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,840,1494.6,213.5142857142857,120.0,12.285714285714286,Retail,1,3,3,133,Loyal Customer,Churned,380.0,United Kingdom,1494.6,2010-04
15174,2010-10-25 09:40:00,2011-01-21 09:06:00,2,382,481.46,240.73,191.0,17.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,322.0,United Kingdom,481.46,2010-10
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,454,224.14,224.14,454.0,23.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,71.0,United Kingdom,224.14,2011-09
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,448,988.04,988.04,448.0,52.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,667.0,United Kingdom,988.04,2010-02
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,485,948.93,948.93,485.0,26.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,425.0,United Kingdom,948.93,2010-10
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,30,40.5,40.5,30.0,3.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,259.0,United Kingdom,40.5,2011-03
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,5416,7491.92,576.3015384615385,416.61538461538464,24.153846153846153,Retail,3,3,3,333,Best Customer,Active,17.0,United Kingdom,7491.92,2009-12
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,3,654,816.9300000000001,272.31,218.0,17.333333333333332,Retail,1,2,2,122,Average Customer,Churned,366.0,United Kingdom,816.9300000000001,2010-04
15181,2009-12-08 19:02:00,2011-10-04 13:58:00,5,688,1200.2,240.04000000000002,137.6,4.0,Retail,2,2,2,222,Average Customer,Active,65.0,United Kingdom,1200.2,2009-12
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,1186,2998.952,272.632,107.81818181818181,11.363636363636363,Retail,2,3,3,233,Loyal Customer,Churned,153.0,United Kingdom,2998.952,2010-02
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,297,639.93,213.30999999999997,99.0,12.666666666666666,Retail,1,2,2,122,Average Customer,Churned,547.0,United Kingdom,639.93,2010-05
15184,2009-12-16 12:06:00,2011-11-10 13:41:00,4,462,685.39,171.3475,115.5,21.0,Retail,3,2,2,322,Loyal Customer,Active,28.0,United Kingdom,685.39,2009-12
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,666,310.62,310.62,666.0,21.0,Wholesale,,,,,,,,,,
15186,2010-01-12 10:14:00,2011-11-25 14:58:00,5,716,1403.2,280.64,143.2,10.4,Retail,3,2,2,322,Loyal Customer,Active,13.0,United Kingdom,1403.2,2010-01
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,16,1887,4777.18,298.57375,117.9375,5.6875,Retail,3,3,3,333,Best Customer,Active,1.0,United Kingdom,4777.18,2011-05
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,233,310.43,310.43,233.0,23.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,724.0,United Kingdom,310.43,2009-12
15189,2010-07-18 13:37:00,2011-12-08 13:22:00,46,6902,17524.38,380.96478260869566,150.04347826086956,5.239130434782608,Retail,3,3,3,333,Best Customer,Active,0.0,United Kingdom,17524.38,2010-07
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,790,834.4399999999999,834.4399999999999,790.0,40.0,Wholesale,,,,,,,,,,
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,287,588.05,196.01666666666665,95.66666666666667,11.666666666666666,Retail,1,2,2,122,Average Customer,Churned,462.0,United Kingdom,588.05,2010-01
15192,2010-01-29 10:13:00,2011-08-12 11:41:00,5,1448,1666.39,333.278,289.6,18.2,Retail,2,2,3,223,Loyal Customer,Active,119.0,United Kingdom,1666.39,2010-01
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,144,499.32,499.32,144.0,19.0,Retail,2,1,2,212,Average Customer,Active,60.0,United Kingdom,499.32,2011-10
15194,2009-12-03 10:37:00,2011-12-06 15:10:00,28,8922,12021.53,429.34035714285716,318.64285714285717,17.0,Retail,3,3,3,333,Best Customer,Active,2.0,United Kingdom,12021.53,2009-12
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,1404,3861.0,3861.0,1404.0,1.0,Wholesale,,,,,,,,,,
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,130,313.7,156.85,65.0,20.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,432.0,United Kingdom,313.7,2009-12
15197,2009-12-11 12:56:00,2011-11-29 10:00:00,6,1058,1877.51,312.91833333333335,176.33333333333334,9.833333333333334,Retail,3,3,3,333,Best Customer,Active,10.0,United Kingdom,1877.51,2009-12
15198,2010-01-19 10:01:00,2011-09-08 14:42:00,5,327,571.35,114.27000000000001,65.4,6.2,Retail,2,2,2,222,Average Customer,Active,91.0,United Kingdom,571.35,2010-01
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,894,3122.4,312.24,89.4,5.1,Retail,2,3,3,233,Loyal Customer,Active,58.0,United Kingdom,3122.4,2010-05
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,195,549.05,549.05,195.0,30.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,494.0,United Kingdom,549.05,2010-08
15201,2010-04-07 14:50:00,2011-09-13 14:53:00,7,1660,1842.95,263.2785714285714,237.14285714285714,14.285714285714286,Retail,2,3,3,233,Loyal Customer,Active,86.0,United Kingdom,1842.95,2010-04
15202,2010-10-15 12:39:00,2010-10-15 13:05:00,3,3,6001.49,2000.4966666666667,1.0,1.0,Retail,1,2,3,123,Average Customer,Churned,419.0,United Kingdom,6001.49,2010-10
15203,2009-12-08 18:06:00,2011-11-14 08:16:00,15,4182,4400.18,293.3453333333334,278.8,22.866666666666667,Retail,3,3,3,333,Best Customer,Active,25.0,United Kingdom,4400.18,2009-12
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,258,316.58,316.58,258.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,356.0,United Kingdom,316.58,2010-12
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,378,653.24,326.62,189.0,18.5,Retail,2,1,2,212,Average Customer,Active,84.0,United Kingdom,653.24,2011-08
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,4,162,420.29999999999995,105.07499999999999,40.5,2.25,Retail,3,2,1,321,Average Customer,Active,9.0,United Kingdom,420.29999999999995,2011-03
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,3,428,683.9200000000001,227.97333333333336,142.66666666666666,8.0,Retail,1,2,2,122,Average Customer,Churned,415.0,United Kingdom,683.9200000000001,2010-06
15208,2010-10-12 12:17:00,2011-12-08 17:24:00,6,356,970.52,161.75333333333333,59.333333333333336,8.0,Retail,3,3,2,332,Loyal Customer,Active,0.0,United Kingdom,970.52,2010-10
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,94,178.98000000000002,178.98000000000002,94.0,13.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,729.0,United Kingdom,178.98000000000002,2009-12
15210,2010-05-13 14:42:00,2011-04-28 16:11:00,3,841,1176.19,392.06333333333333,280.3333333333333,22.333333333333332,Retail,2,2,2,222,Average Customer,Churned,224.0,United Kingdom,1176.19,2010-05
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2,240,894.4100000000001,447.20500000000004,120.0,26.0,Retail,2,1,2,212,Average Customer,Active,59.0,United Kingdom,894.4100000000001,2010-12
15212,2010-11-28 10:45:00,2011-04-12 13:45:00,2,84,208.28,104.14,42.0,5.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,240.0,United Kingdom,208.28,2010-11
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2,272,328.35,164.175,136.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,318.0,United Kingdom,328.35,2011-01
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1254,1661.44,207.68,156.75,13.75,Retail,3,3,3,333,Best Customer,Active,1.0,United Kingdom,1661.44,2011-04
15215,2010-04-06 11:21:00,2011-10-24 11:41:00,7,776,2422.43,346.06142857142856,110.85714285714286,16.142857142857142,Retail,2,3,3,233,Loyal Customer,Active,46.0,United Kingdom,2422.43,2010-04
15216,2010-03-31 09:52:00,2011-09-13 11:41:00,2,217,486.09,243.045,108.5,12.0,Retail,2,1,2,212,Average Customer,Active,87.0,United Kingdom,486.09,2010-03
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,190,426.24,426.24,190.0,28.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,562.0,United Kingdom,426.24,2010-05
15218,2010-01-26 11:33:00,2011-11-29 11:48:00,22,6530,11468.83,521.3104545454545,296.8181818181818,17.681818181818183,Retail,3,3,3,333,Best Customer,Active,10.0,United Kingdom,11468.83,2010-01
15219,2010-03-01 11:33:00,2011-06-16 16:57:00,2,271,685.45,342.725,135.5,13.0,Retail,2,1,2,212,Average Customer,Churned,175.0,United Kingdom,685.45,2010-03
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1393,1778.96,296.49333333333334,232.16666666666666,19.5,Retail,2,3,3,233,Loyal Customer,Active,51.0,United Kingdom,1778.96,2011-03
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,4,244,2062.2000000000003,515.5500000000001,61.0,7.25,Retail,1,2,3,123,Average Customer,Churned,365.0,United Kingdom,2062.2000000000003,2010-03
15222,2009-12-16 13:49:00,2011-01-25 08:03:00,11,4458,3550.91,322.81,405.27272727272725,12.545454545454545,Retail,1,3,3,133,Loyal Customer,Churned,318.0,United Kingdom,3550.91,2009-12
15223,2009-12-05 11:19:00,2011-04-28 11:31:00,5,385,1417.95,283.59000000000003,77.0,6.8,Retail,2,2,2,222,Average Customer,Churned,225.0,United Kingdom,1417.95,2009-12
15224,2010-01-15 16:14:00,2010-12-16 15:02:00,5,443,871.36,174.272,88.6,7.0,Retail,1,2,2,122,Average Customer,Churned,357.0,United Kingdom,871.36,2010-01
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,226,409.40000000000003,409.40000000000003,226.0,23.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,233.0,United Kingdom,409.40000000000003,2011-04
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,71,154.41,154.41,71.0,8.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,310.0,United Kingdom,154.41,2011-02
15227,2010-03-16 08:23:00,2011-11-03 11:59:00,9,1217,2488.4900000000002,276.4988888888889,135.22222222222223,13.333333333333334,Retail,3,3,3,333,Best Customer,Active,36.0,United Kingdom,2488.4900000000002,2010-03
15228,2010-07-28 10:21:00,2011-10-04 13:56:00,6,3375,5580.2699999999995,930.045,562.5,39.0,Wholesale,,,,,,,,,,
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,114,160.5,160.5,114.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,585.0,United Kingdom,160.5,2010-05
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2,351,429.6,214.8,175.5,11.5,Retail,2,1,2,212,Average Customer,Churned,238.0,United Kingdom,429.6,2011-04
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,190,250.26,250.26,190.0,14.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,620.0,United Kingdom,250.26,2010-03
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2,686,612.06,306.03,343.0,15.5,Retail,2,1,2,212,Average Customer,Active,112.0,United Kingdom,612.06,2011-07
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,12,59.400000000000006,59.400000000000006,12.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,400.0,United Kingdom,59.400000000000006,2010-11
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,196,197.0,197.0,196.0,14.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,276.0,United Kingdom,197.0,2011-03
15235,2010-11-16 12:48:00,2011-05-06 09:44:00,16,1676,2772.76,173.2975,104.75,11.125,Retail,2,3,3,233,Loyal Customer,Churned,217.0,United Kingdom,2772.76,2010-11
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,269,321.05,321.05,269.0,15.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,298.0,United Kingdom,321.05,2011-02
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1071,1412.32,353.08,267.75,24.75,Retail,3,2,2,322,Loyal Customer,Active,1.0,United Kingdom,1412.32,2011-04
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,3,692,1071.99,357.33,230.66666666666666,16.666666666666668,Retail,3,2,2,322,Loyal Customer,Active,28.0,United Kingdom,1071.99,2011-06
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,594,780.59,390.295,297.0,24.5,Retail,3,1,2,312,Average Customer,Active,9.0,United Kingdom,780.59,2011-09
15240,2009-12-05 14:57:00,2011-10-26 09:50:00,12,3214,4459.98,371.66499999999996,267.8333333333333,18.666666666666668,Retail,2,3,3,233,Loyal Customer,Active,44.0,United Kingdom,4459.98,2009-12
15241,2010-02-23 13:59:00,2011-10-04 09:05:00,11,3328,3050.16,277.2872727272727,302.54545454545456,16.727272727272727,Retail,2,3,3,233,Loyal Customer,Active,66.0,United Kingdom,3050.16,2010-02
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,1,196,302.04,302.04,196.0,4.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,421.0,United Kingdom,302.04,2010-10
15243,2010-09-30 17:28:00,2011-09-26 14:12:00,2,543,927.2800000000001,463.64000000000004,271.5,30.5,Retail,2,1,2,212,Average Customer,Active,73.0,United Kingdom,927.2800000000001,2010-09
15244,2010-02-11 14:48:00,2011-10-05 13:19:00,3,472,912.08,304.0266666666667,157.33333333333334,16.0,Retail,2,2,2,222,Average Customer,Active,64.0,United Kingdom,912.08,2010-02
15245,2010-04-23 14:23:00,2011-07-28 18:56:00,8,3021,4610.84,576.355,377.625,18.5,Retail,2,3,3,233,Loyal Customer,Active,133.0,United Kingdom,4610.84,2010-04
15246,2010-06-02 11:28:00,2011-04-15 14:45:00,3,359,780.4,260.1333333333333,119.66666666666667,17.0,Retail,2,2,2,222,Average Customer,Churned,237.0,United Kingdom,780.4,2010-06
15247,2010-06-20 14:08:00,2011-08-09 12:52:00,3,514,976.06,325.3533333333333,171.33333333333334,5.666666666666667,Retail,2,2,2,222,Average Customer,Active,121.0,United Kingdom,976.06,2010-06
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,3,1065,1893.93,631.3100000000001,355.0,35.333333333333336,Retail,1,2,3,123,Average Customer,Churned,410.0,United Kingdom,1893.93,2010-06
15249,2010-03-26 14:51:00,2011-11-08 11:45:00,18,4980,9266.0,514.7777777777778,276.6666666666667,27.88888888888889,Retail,3,3,3,333,Best Customer,Active,31.0,United Kingdom,9266.0,2010-03
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,48,60.0,60.0,48.0,3.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,640.0,United Kingdom,60.0,2010-03
15251,2010-01-29 12:42:00,2011-11-30 15:02:00,21,12108,20324.54,967.8352380952381,576.5714285714286,10.952380952380953,Wholesale,,,,,,,,,,
15252,2010-04-07 10:24:00,2011-11-03 13:30:00,5,1430,2103.41,420.68199999999996,286.0,23.6,Retail,3,2,3,323,Loyal Customer,Active,35.0,United Kingdom,2103.41,2010-04
15253,2010-05-02 11:17:00,2011-11-23 16:22:00,8,1588,2055.09,256.88625,198.5,14.5,Retail,3,3,3,333,Best Customer,Active,15.0,United Kingdom,2055.09,2010-05
15254,2010-05-28 10:08:00,2011-08-04 15:04:00,3,711,1088.35,362.7833333333333,237.0,22.333333333333332,Retail,2,2,2,222,Average Customer,Active,126.0,United Kingdom,1088.35,2010-05
15255,2009-12-03 09:10:00,2011-10-04 12:43:00,9,2214,3706.02,411.78,246.0,20.77777777777778,Retail,2,3,3,233,Loyal Customer,Active,66.0,United Kingdom,3706.02,2009-12
15256,2010-05-27 11:41:00,2011-07-14 11:47:00,2,92,170.4,85.2,46.0,5.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,148.0,United Kingdom,170.4,2010-05
15257,2010-10-21 14:03:00,2011-03-01 12:58:00,2,71,685.9,342.95,35.5,6.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,282.0,United Kingdom,685.9,2010-10
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,142,623.16,311.58,71.0,17.0,Retail,2,1,2,212,Average Customer,Churned,168.0,United Kingdom,623.16,2011-05
15259,2010-01-26 09:41:00,2010-07-15 08:47:00,4,631,1182.3799999999999,295.59499999999997,157.75,14.25,Retail,1,2,2,122,Average Customer,Churned,512.0,United Kingdom,1182.3799999999999,2010-01
15260,2009-12-06 11:45:00,2011-08-31 13:55:00,25,4468,8767.73,350.7092,178.72,15.24,Retail,2,3,3,233,Loyal Customer,Active,99.0,United Kingdom,8767.73,2009-12
15261,2010-10-01 11:59:00,2011-07-27 15:20:00,4,806,1508.0,377.0,201.5,23.0,Retail,2,2,3,223,Loyal Customer,Active,134.0,United Kingdom,1508.0,2010-10
15262,2010-08-08 15:55:00,2011-01-20 12:16:00,3,218,418.82,139.60666666666665,72.66666666666667,8.666666666666666,Retail,1,2,1,121,At Risk / Lost Customer,Churned,323.0,United Kingdom,418.82,2010-08
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,89,156.51,156.51,89.0,12.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,106.0,United Kingdom,156.51,2011-08
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2,443,848.4,424.2,221.5,27.5,Retail,2,1,2,212,Average Customer,Active,63.0,United Kingdom,848.4,2010-06
15265,2009-12-01 17:08:00,2011-07-11 14:46:00,4,1570,3345.64,836.41,392.5,48.25,Retail,2,2,3,223,Loyal Customer,Churned,150.0,United Kingdom,3345.64,2009-12
15266,2010-01-07 12:19:00,2011-01-05 13:40:00,5,236,852.21,170.442,47.2,9.0,Retail,1,2,2,122,Average Customer,Churned,337.0,United Kingdom,852.21,2010-01
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,944,1717.36,343.472,188.8,2.2,Retail,3,2,3,323,Loyal Customer,Active,21.0,United Kingdom,1717.36,2011-06
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,428,961.9000000000001,320.6333333333334,142.66666666666666,7.333333333333333,Retail,1,2,2,122,Average Customer,Churned,478.0,United Kingdom,961.9000000000001,2010-04
15269,2010-11-14 12:58:00,2011-11-16 09:32:00,3,372,1225.3600000000001,408.4533333333334,124.0,11.666666666666666,Retail,3,2,2,322,Loyal Customer,Active,23.0,United Kingdom,1225.3600000000001,2010-11
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,4010,8524.86,405.9457142857143,190.95238095238096,7.904761904761905,Retail,3,3,3,333,Best Customer,Active,15.0,United Kingdom,8524.86,2009-12
15271,2010-08-05 14:57:00,2011-12-02 14:11:00,24,2412,4528.54,188.68916666666667,100.5,22.791666666666668,Retail,3,3,3,333,Best Customer,Active,6.0,United Kingdom,4528.54,2010-08
15272,2010-02-14 13:39:00,2011-10-13 12:59:00,6,665,2030.95,338.4916666666667,110.83333333333333,47.166666666666664,Retail,2,3,3,233,Loyal Customer,Active,56.0,United Kingdom,2030.95,2010-02
